passport_id,region,revenue,group
140237069,Новосибирск,1608,1
141092949,Новосибирск,184,1
140988267,Новосибирск,432,1
132247358,Новосибирск,330,0
132821092,Новосибирск,225,1
136424295,Новосибирск,877,1
127691045,Новосибирск,885,0
132984773,Новосибирск,464,1
137323899,Новосибирск,5198,0
123754618,Новосибирск,430,0
129976929,Новосибирск,215,0
142601208,Новосибирск,936,1
126031135,Новосибирск,860,0
138315321,Новосибирск,2739,0
137239059,Новосибирск,315,1
134352991,Новосибирск,1032,1
135838221,Новосибирск,1185,0
135708853,Новосибирск,1220,0
142679384,Новосибирск,160,0
133019551,Новосибирск,1440,0
137227945,Новосибирск,430,0
123827830,Новосибирск,380,0
136339627,Новосибирск,432,1
134998057,Новосибирск,351,1
133101441,Новосибирск,150,0
132370504,Новосибирск,157,1
141249965,Новосибирск,160,0
141139945,Новосибирск,13320,1
142312244,Новосибирск,330,0
142197208,Новосибирск,330,0
133537517,Новосибирск,175,0
134440901,Новосибирск,4708,1
131647287,Новосибирск,602,0
132348500,Новосибирск,387,1
142819596,Новосибирск,430,0
124577484,Новосибирск,1120,0
133288493,Новосибирск,175,0
136984023,Новосибирск,330,0
135310749,Новосибирск,1840,0
133057521,Новосибирск,1644,1
137472185,Новосибирск,320,0
135498025,Новосибирск,860,0
124639987,Новосибирск,516,0
129426653,Новосибирск,347,0
134821143,Новосибирск,193,1
133641915,Новосибирск,960,0
123860171,Новосибирск,250,0
133281415,Новосибирск,184,1
137021697,Новосибирск,157,1
140486897,Новосибирск,351,1
133943707,Новосибирск,2630,1
141962900,Новосибирск,315,1
124076196,Новосибирск,160,0
142908892,Новосибирск,1460,0
142337950,Новосибирск,860,0
141911433,Новосибирск,860,0
139902532,Новосибирск,9260,1
134169135,Новосибирск,205,0
142867154,Новосибирск,315,1
131642865,Новосибирск,1032,1
133316481,Новосибирск,430,0
126213457,Новосибирск,157,1
137618049,Новосибирск,6380,0
123909890,Новосибирск,175,0
128127689,Новосибирск,2691,0
132996389,Новосибирск,2630,1
133164133,Новосибирск,2040,0
133502803,Новосибирск,1626,1
142322362,Новосибирск,215,0
123883578,Новосибирск,1060,0
132787560,Новосибирск,288,1
124741963,Новосибирск,910,0
134433253,Новосибирск,1355,0
131869639,Новосибирск,948,1
141582641,Новосибирск,432,1
127577295,Новосибирск,2815,0
129513979,Новосибирск,315,1
141137349,Новосибирск,154,1
137558941,Новосибирск,157,1
133893049,Новосибирск,350,0
140970651,Новосибирск,840,1
134445987,Новосибирск,940,0
123887462,Новосибирск,157,1
132632370,Новосибирск,157,1
123725610,Новосибирск,430,0
135894777,Новосибирск,225,1
141037421,Новосибирск,2691,0
142843046,Новосибирск,1770,1
138563538,Новосибирск,180,0
134242829,Новосибирск,225,1
133348405,Новосибирск,315,1
127884971,Новосибирск,288,1
141835195,Новосибирск,4630,0
142171002,Новосибирск,320,0
138109129,Новосибирск,205,0
124250668,Новосибирск,160,0
143000218,Новосибирск,160,0
138081597,Новосибирск,1338,1
127851827,Новосибирск,288,1
137058693,Новосибирск,1250,0
137725347,Новосибирск,157,1
134321405,Новосибирск,1444,1
138751858,Новосибирск,770,0
140785731,Новосибирск,1930,0
140996145,Новосибирск,160,0
137007689,Новосибирск,350,0
142942630,Новосибирск,175,0
134316727,Новосибирск,2173,1
141409711,Новосибирск,405,1
133863065,Новосибирск,297,1
134696279,Новосибирск,660,0
131610905,Новосибирск,157,1
124786007,Новосибирск,970,0
137820289,Новосибирск,330,0
124191945,Новосибирск,193,1
135736747,Новосибирск,1770,1
133902261,Новосибирск,9284,1
138573120,Новосибирск,288,1
136772823,Новосибирск,250,0
124256575,Новосибирск,900,0
132804046,Новосибирск,160,0
137803613,Новосибирск,5382,0
133269861,Новосибирск,888,1
132696802,Новосибирск,750,0
123606610,Новосибирск,2599,0
141729675,Новосибирск,430,0
129504517,Новосибирск,157,1
128216591,Новосибирск,369,1
137067047,Новосибирск,320,0
132737790,Новосибирск,3210,0
138768340,Новосибирск,1850,0
133542123,Новосибирск,472,1
132150431,Новосибирск,315,1
136180047,Новосибирск,387,1
141407581,Новосибирск,1062,1
140271253,Новосибирск,990,0
135195831,Новосибирск,888,1
142413844,Новосибирск,785,0
123862721,Новосибирск,4146,0
133538089,Новосибирск,184,1
125586977,Новосибирск,4301,1
133947651,Новосибирск,620,0
132974189,Новосибирск,2675,1
143061264,Новосибирск,193,1
137934839,Новосибирск,387,1
142306166,Новосибирск,387,1
129818407,Новосибирск,205,0
137338077,Новосибирск,157,1
134521083,Новосибирск,135,1
123846698,Новосибирск,4021,0
133569991,Новосибирск,250,0
132972995,Новосибирск,315,1
142980768,Новосибирск,464,1
135424845,Новосибирск,144,1
138124209,Новосибирск,4430,0
134814911,Новосибирск,500,0
141986092,Новосибирск,315,1
132982249,Новосибирск,350,0
142977086,Новосибирск,175,0
143142992,Новосибирск,297,1
123744234,Новосибирск,1225,0
142515900,Новосибирск,288,1
123510359,Новосибирск,288,1
142968038,Новосибирск,430,0
135001167,Новосибирск,1254,1
125865733,Новосибирск,315,1
134354223,Новосибирск,1446,1
123825769,Новосибирск,1386,1
123949806,Новосибирск,215,0
142817728,Новосибирск,315,1
123651706,Новосибирск,1500,1
132976313,Новосибирск,215,0
135352641,Новосибирск,160,0
142363504,Новосибирск,680,1
123563823,Новосибирск,2655,0
133926269,Новосибирск,350,0
125045898,Новосибирск,472,0
140547787,Новосибирск,315,1
138295473,Новосибирск,472,1
141392845,Новосибирск,157,1
142781458,Новосибирск,2655,0
135311837,Новосибирск,5740,1
124250589,Новосибирск,154,1
142883394,Новосибирск,1032,1
132610992,Новосибирск,150,0
124825649,Новосибирск,369,1
126924399,Новосибирск,472,1
142017998,Новосибирск,576,1
141351889,Новосибирск,3474,0
123476804,Новосибирск,193,1
142997850,Новосибирск,4215,0
138689602,Новосибирск,4456,0
124091575,Новосибирск,3029,1
135871717,Новосибирск,4802,1
131856459,Новосибирск,567,1
142976836,Новосибирск,8450,1
129752229,Новосибирск,942,1
135046799,Новосибирск,840,1
131652863,Новосибирск,410,0
137518813,Новосибирск,330,0
131677133,Новосибирск,297,1
138419452,Новосибирск,150,0
131994399,Новосибирск,5964,0
